track_id,song_name,artist_name,genre,energy,danceability,valence,tempo,acousticness,loudness,instrumentalness,duration_sec,duration_display,popularity,explicit,key_signature
trk_00616,Yeh Safar Ke Geet,Papon,Pop,0.6720500344032215,0.6872372755193448,0.7031280446291781,114.58027341113724,0.0,-3.3842352072614186,0.556132098387725,189,3:09,59,No,F
trk_00617,Tera Tanha Ki Chaahat,Neha Kakkar,Rock,0.8744839204099953,0.6275205736432445,0.4767325960684742,124.11370836310702,0.0,-4.139584776747533,0.3229157401649124,207,3:27,65,No,C
trk_00618,Woh Ranjha Waala Pal,Arijit Singh,Electronic,0.8339363362566204,0.7809942672934281,0.5907939493553875,120.97109849921006,0.0892585766048291,-3.7459039536904366,0.1927780761483115,222,3:42,68,No,E
trk_00619,Mera Noor Ka Safar,Guru Randhawa,Electronic,0.860972897814539,0.752063977818717,0.6022848260913539,132.06085223676783,0.028655758368127,-5.51543140252952,0.1189649066077011,247,4:07,70,Yes,F
trk_00620,Mera Junoon Ki Baarish,Kavita Seth,Pop,0.8325265829684942,0.8736487381496638,0.6505159756130784,103.44980313348184,0.1859307940363215,-3.629347583888835,0.2218551432989116,217,3:37,40,No,C
trk_00621,Mera Rangeen Ki Chaahat,Guru Randhawa,Pop,0.6477936303392676,0.6536560695198009,0.7860425623915651,121.02887520686444,0.2211968672400671,-1.202567885050311,0.431296851587567,246,4:06,33,No,F
trk_00622,Woh Junoon Ka Nasha,Atif Aslam,Rock,0.7953451049664236,0.562213827311098,0.6913025192589453,121.23016873709818,0.0313393625717341,-3.777449212545434,0.7282013584391422,199,3:19,55,No,A
trk_00623,Mera Manzil Ka Nasha,Dhvani Bhanushali,Hip-Hop,0.6766608385391548,0.8292709826049475,0.4765926024204005,109.65565652365964,0.12740830227214,-5.425253965177392,0.3766894692435113,170,2:50,90,No,C
trk_00624,Tera Ishq Mein Tu,AP Dhillon,Jazz,0.3675230978258179,0.4587212339050525,0.5283518099845579,115.81670072888794,0.6488729920358242,-10.93564874939634,0.2657677188014432,187,3:07,67,No,C
trk_00625,Woh Parwaaz Mein Tu,Pritam,Rock,0.8315872991495462,0.6861559707672795,0.571337409990853,128.30785990176295,0.2065428250434365,-3.286673297914477,0.3034122772758366,124,2:04,10,Yes,B
trk_00626,Tera Mausam Ke Rastey,Arijit Singh,Hip-Hop,0.6663750572259799,0.857744099941937,0.3759569533953164,94.22172230039274,0.0743861107024768,-5.16795099223727,0.2818040033709481,202,3:22,18,No,E
trk_00627,Yeh Bekhayali Waale,Yuvan Shankar Raja,Electronic,0.8563833765652732,0.8134066106674429,0.6408746793885604,146.767203513092,0.0338015087907351,-7.252322636057227,0.1054529518891025,225,3:45,64,No,A
trk_00628,Tera Silsila Ki Baarish,Kailash Kher,Pop,0.7837825915931989,0.7857927699984882,0.66332892789827,115.95243440919846,0.1477135398711141,-5.6016699068943945,0.5150388947853918,197,3:17,27,Yes,F
trk_00629,Yeh Rangeen Waale,A.R. Rahman,Rock,0.7655279029232092,0.4825620292596099,0.4428100602977923,127.65818671169512,0.0712240931221336,-4.7688701556201405,0.1325414391379613,241,4:01,60,No,G
trk_00630,Tera Khwaab Waala Pal,Diljit Dosanjh,Electronic,0.8015030036910797,0.7820083681611957,0.5442633672172384,134.47580318209177,0.0674490844032445,-8.06544248165384,0.4358588120814234,197,3:17,54,No,B
trk_00631,Mera Khwaab Ka Ehsaas,Pritam,Country,0.4435534460900379,0.5881717850840036,0.6305674224124086,116.13193124576978,0.3448069813803983,-5.736230337645706,0.1958591010596353,202,3:22,32,No,A
trk_00632,Tera Parwaaz Ka Nasha,Neha Kakkar,Hip-Hop,0.7519260354357711,0.7386130776926283,0.5454660545363403,93.33553990530062,0.1684937401433864,-7.968389389988053,0.2626474034892767,206,3:26,64,No,G
trk_00633,Yeh Safar Ka Safar,Hariharan,Hip-Hop,0.775284833120027,0.7666685005491997,0.4513638727035988,99.86960639429678,0.0275675168316313,-5.714051106553184,0.1847569258612033,249,4:09,54,No,E
trk_00634,Mera Fanaa Waale,Sonu Nigam,Pop,0.5828812667103367,0.959018482476606,0.702962531666279,98.36827090118676,0.2457675621007164,-6.127082754024312,0.4086527769939423,217,3:37,73,No,D
trk_00635,Woh Fanaa Waale,Javed Ali,Hip-Hop,0.8002269272618513,0.7585935567199678,0.7064318370625922,91.45220112649643,0.0630966913765395,-7.232880498860629,0.2559162953907526,238,3:58,66,No,E
trk_00636,Tera Nazar Waala Mausam,Kavita Seth,Hip-Hop,0.560399493415956,0.8363633233161533,0.4569147700399666,92.2045354760608,0.0046066870706678,-3.502123089267453,0.5964491354872948,193,3:13,54,No,C
trk_00637,Tera Sapno Ke Geet,Prateek Kuhad,Rock,0.8888059168420895,0.5450972810751707,0.726715630079567,122.85357191898788,0.1115345593207143,-2.696308694172709,0.0554237117397509,286,4:46,38,No,D
trk_00638,Mera Dooriyan Ki Dastak,Shaan,Rock,0.8102651968081889,0.3706447854256788,0.3999885428112153,119.69214036899588,0.0738889985632022,-1.2988808961458211,0.1830887453731516,250,4:10,53,No,D
trk_00639,Mera Chaand Ki Chaahat,Diljit Dosanjh,Rock,0.8869614795900016,0.640861949344592,0.5349104443005074,134.71270136705354,0.1596819162386253,-4.941310004116109,0.0388003597982623,222,3:42,41,No,F
trk_00640,Yeh Silsila Ki Roshni,Diljit Dosanjh,Pop,0.95084730109817,0.7947216801557102,0.6620526192027372,113.16707897687728,0.1980349262100673,-6.2399322767707215,0.1859098273698951,201,3:21,26,No,C
trk_00641,Mera Ishq Ki Kahani,Rahat Fateh Ali Khan,Rock,0.8336746840900616,0.4556176520308668,0.3622655216051238,116.6500953223888,0.0968494961683881,-2.6008703561421096,0.6457849006832943,198,3:18,65,No,G
trk_00642,Woh Noor Ke Rastey,Jonita Gandhi,Pop,0.9637611629379224,0.8506483329990284,0.7381661857814752,121.34929025895488,0.2770539142536763,-7.049729480953049,0.0522191867397231,250,4:10,42,Yes,F
trk_00643,Woh Silsila Ki Chaahat,KK,Rock,1.0,0.512434358488113,0.6665064294416023,120.74572256816604,0.0882410679868015,-2.501073039648237,0.8008631519748443,225,3:45,16,No,G
trk_00644,Tera Mausam Waala Pal,Hariharan,Pop,0.8295714447865359,0.8307806458545306,0.695321087633677,118.02744389691948,0.19015358064324,-4.24810531677469,0.0933086975945986,243,4:03,58,No,D
trk_00645,Tera Sapno Ki Roshni,A.R. Rahman,Country,0.7830649313469144,0.52018474738001,0.566952176160237,104.3179746966733,0.2374624453952353,-7.114358525980896,0.4762807054554744,181,3:01,55,Yes,A
trk_00646,Yeh Roshni Ki Chaahat,Pritam,Jazz,0.4063702359765771,0.5001900233700672,0.5465420078093652,113.14971871555332,0.6171986253963638,-9.314859069356356,0.2420749918893055,216,3:36,62,No,F
trk_00647,Yeh Zindagi Ki Raahein,Pritam,Classical,0.0658080921068456,0.2948045229099222,0.4337618016987493,86.55016838042933,0.9181623088311156,-16.88781409951464,0.327557756310986,154,2:34,53,No,A
trk_00648,Woh Rangeen Ki Baarish,Kavita Seth,Electronic,0.8388424613677506,0.7640003774848912,0.7412759475601327,127.59636628552016,0.0888076024882561,-4.942850716886561,0.0853942616305505,227,3:47,67,No,G
trk_00649,Tera Barsaat Mein Tu,Javed Ali,Hip-Hop,0.672981998976759,0.6325772850908031,0.4750926120536877,94.77402166955098,0.1591839476742008,-7.246959197460427,0.2824160447854218,232,3:52,64,No,F
trk_00650,Yeh Ishq Mein Tu,Javed Ali,Pop,0.7728773380024682,0.8042423969532102,0.6029243328489039,133.57905432318356,0.2294102482383543,-7.017391680597759,0.1398096941904214,161,2:41,59,Yes,B
trk_00651,Mera Zindagi Ka Junoon,Javed Ali,Hip-Hop,0.6933834065453565,0.7854660287356577,0.4668862087574885,112.09908681407708,0.1333956819186575,-6.619681679214452,0.2377359165866799,177,2:57,83,No,G
trk_00652,Yeh Barsaat Ki Baarish,Vishal-Shekhar,Jazz,0.3210603580779783,0.3345105963834128,0.3960313612323535,105.79731725889144,0.7649640922405487,-11.603114389159776,0.2388187710288799,224,3:44,58,No,E
trk_00653,Woh Saathiya Waala Mausam,Anuv Jain,Electronic,0.600600537332076,0.6675182803707135,0.6485838831556331,141.22935924483792,0.033965229864451,-4.231424676691102,0.1322743866346439,222,3:42,23,No,G
trk_00654,Tera Junoon Ki Raahein,Jubin Nautiyal,Hip-Hop,0.6112590637198857,0.6356798920143414,0.3431718525261539,99.80324374875048,0.0599170296114222,-5.653703384807868,0.45378599468165,148,2:28,0,No,C
trk_00655,Woh Khwaab Ki Roshni,Arijit Singh,Pop,0.6782337724027878,0.8066071557309981,0.6927904968523972,126.64948838011637,0.0594301735657872,-4.740736534075468,0.3848421540430069,248,4:08,52,No,G
trk_00656,Tera Zindagi Waali Shaam,Guru Randhawa,Rock,0.729085186712072,0.2527554341905652,0.643776089709694,125.31628706041032,0.1285303692881282,-1.8594866459514077,0.3249830146274958,223,3:43,89,No,G
trk_00657,Woh Sapno Waale,Kavita Seth,Rock,0.8124780769866102,0.6148762396378546,0.5567664373998041,117.10502807845214,0.1425099544057527,-4.177207907352559,0.2534893869713545,159,2:39,37,No,G
trk_00658,Woh Noor Waali Shaam,Guru Randhawa,Classical,0.211301188229112,0.1931863797935479,0.4432264864211081,102.31379321271658,0.923149945295686,-16.140752186470653,0.1977567653003366,261,4:21,55,No,C
trk_00659,Mera Parwaaz Ki Chaahat,Divine,Jazz,0.5412723609968757,0.5126146507826435,0.5965468295677343,115.59699064220976,0.6928206779686612,-11.520131171228735,0.6467245783275667,169,2:49,20,No,B
trk_00660,Mera Aasman Ki Roshni,Kailash Kher,Rock,0.8267832595440257,0.5501942187957192,0.7825292515923723,114.35288060632692,0.0,-4.103946480274334,0.310034182219469,158,2:38,41,No,D
trk_00661,Mera Aasman Waala Mausam,Palak Muchhal,R&B,0.5461198831374215,0.7079657483612101,0.6395234202427419,91.86399585144652,0.0877768535749364,-8.85060775057283,0.3303472993684557,228,3:48,50,No,A
trk_00662,Mera Rangeen Ki Raahein,Dhvani Bhanushali,Jazz,0.5327963034685462,0.5568907459285044,0.4015570416973669,113.37878561109788,0.6127051193334739,-11.264544039593678,0.0792796274522463,184,3:04,31,No,E
trk_00663,Tera Sapno Ki Kahani,Ritviz,Rock,0.7451718434751528,0.5326270371056102,0.6593812632237891,124.8945685319711,0.1613031654007145,-2.5712673092730567,0.3241527295329485,170,2:50,64,No,F
trk_00664,Yeh Mausam Ki Dastak,KK,Pop,0.5613012926217393,0.7666653181103875,0.534627628199315,121.20129164976936,0.2102407936851316,-2.725625339870924,0.3410074973699329,197,3:17,42,No,F
trk_00665,Yeh Saathiya Ka Nasha,Rahat Fateh Ali Khan,Pop,0.7475679409961271,0.6485539235180791,0.7080118647677576,129.08238561099913,0.2973239581116293,-6.042203152307963,0.5808569729222937,148,2:28,63,No,A
trk_00666,Mera Nazar Ka Nasha,Jubin Nautiyal,Rock,0.9613286527771788,0.5600017260643353,0.7911580162947729,108.28998280800089,0.0955269198356111,-5.875380102880516,0.251286345154412,179,2:59,71,No,E
trk_00667,Mera Tanha Waala Pal,Javed Ali,Pop,0.712726521256778,0.8930622205728544,0.8252748169610943,138.3406901895683,0.1829085609645943,-5.092466062446918,0.0622031750029101,184,3:04,45,No,F
trk_00668,Tera Sapno Ka Nasha,Kavita Seth,Pop,0.5731646710729393,0.730701863223931,0.4861461901618205,94.5696089834816,0.1008769470760471,-5.29711044522404,0.4975477321374921,229,3:49,32,No,G
trk_00669,Woh Ishq Ki Roshni,AP Dhillon,Rock,0.753922044175511,0.5391881262245585,0.4258482448472014,134.50667628792087,0.1340728773681129,-5.605999609285267,0.1448035468881627,238,3:58,40,Yes,F
trk_00670,Yeh Dil Ki Raahein,King,Pop,0.7489794399609068,0.8201937740476684,0.5919450426436662,114.39193506160822,0.2517816302213239,-5.868908925932663,0.6118596388712518,148,2:28,62,No,F
trk_00671,Mera Aasman Ki Kahani,Kavita Seth,Country,0.451425192549797,0.3848248832491545,0.6541228959730726,120.61775484521688,0.2936829383829615,-7.265282740112424,0.4307783192512389,214,3:34,59,No,C
trk_00672,Yeh Roshni Waala Mausam,King,Pop,0.6156624987588596,0.788698629839311,0.8055682834069436,110.63490346065343,0.1873091172940479,-5.658601847949319,0.241033690700229,227,3:47,57,No,B
trk_00673,Mera Sapno Ke Sang,Mohit Chauhan,Hip-Hop,0.8059476167426842,0.8110896430163412,0.7083863423319299,100.91657083935443,0.1468975655241084,-7.579746223755203,0.5358015181795516,207,3:27,35,No,D
trk_00674,Woh Chaand Ki Chaahat,Neha Kakkar,Hip-Hop,0.7432579322084848,0.7795500341230164,0.669567301220485,85.74969352761384,0.0428152975835189,-5.27824266363116,0.1224214731598372,202,3:22,51,Yes,F
trk_00675,Mera Parwaaz Ki Kahani,Hariharan,R&B,0.4827867341502674,0.7061860659290274,0.648100383054965,79.85838734745033,0.194241918588515,-6.356976208401914,0.086235489406256,151,2:31,64,No,B
trk_00676,Yeh Saathiya Ki Baarish,Sonu Nigam,Pop,0.7656327915521103,0.9024593030042564,0.7440957596867098,125.26181320995336,0.0,-6.371494395464284,0.2307791501921802,225,3:45,67,No,A
trk_00677,Tera Zindagi Mein Tu,Sid Sriram,Hip-Hop,0.7668993521104138,0.734316453130557,0.3706021920044926,98.5891758374066,0.0,-3.2270053965501746,0.0420760139136026,237,3:57,30,No,E
trk_00678,Yeh Khwaab Ka Safar,Neha Kakkar,R&B,0.4118230811432296,0.6361150009521829,0.3633126190860378,65.41830569450981,0.1715388125069969,-8.17048526374856,0.4703436575252488,153,2:33,7,No,C
trk_00679,Mera Dil Ka Ehsaas,Sonu Nigam,Country,0.4826460352102757,0.6062910660285086,0.6371066141846901,104.23134592996338,0.4550778529060189,-8.044691634680033,0.5203152740060818,198,3:18,58,No,A
trk_00680,Mera Manzil Waala Mausam,Anirudh Ravichander,Electronic,0.8433835240088877,0.5611630751749417,0.6866432350027732,109.62772093075937,0.1099056944944622,-5.812839768133266,0.2016902053751421,115,1:55,27,No,C
trk_00681,Mera Sapno Ka Nasha,Divine,Rock,0.8663644776002868,0.5608602163930589,0.4659982197888055,127.37819945679423,0.0809619349500083,-4.455159080705488,0.2471576039106159,146,2:26,62,No,E
trk_00682,Yeh Fanaa Waali Shaam,Diljit Dosanjh,Pop,0.773406599105568,0.7911732105488908,0.6671947003146759,123.83975795513874,0.1543745820654607,-5.112530569619702,0.0604483196072437,209,3:29,42,No,A
trk_00683,Woh Silsila Ka Junoon,Divine,Classical,0.164439063142344,0.2349261500621947,0.3574509454315239,99.44989103368654,0.9330970170897048,-16.709349592948914,0.199396707712725,187,3:07,44,Yes,C
trk_00684,Woh Tanha Ka Rang,Kavita Seth,R&B,0.6725395232859673,0.940157451548402,0.6571650589236009,92.34323293179914,0.3112797079848317,-9.623028047454488,0.1076540622188696,223,3:43,46,Yes,D
trk_00685,Mera Parwaaz Ki Raahein,Vishal-Shekhar,Jazz,0.3712062305039343,0.2467859223128573,0.7199050320193963,108.89439638161214,0.7465222903710422,-13.643294414261394,0.1208904056430439,174,2:54,57,Yes,C
trk_00686,Woh Safar Ki Roshni,Dhvani Bhanushali,Jazz,0.3687126333381282,0.5954749535370589,0.7756913375443178,115.46889703451684,0.6478481423808924,-10.80342625405824,0.4111256697372513,252,4:12,38,No,B
trk_00687,Yeh Zindagi Ki Chaahat,Jubin Nautiyal,Rock,0.8645818098021288,0.5669438371542468,0.5365448267666386,108.86659665277196,0.0227963535539056,-2.655250494699751,0.1431112268194041,254,4:14,24,No,E
trk_00688,Tera Noor Ke Geet,Jubin Nautiyal,Electronic,0.7001349309652194,0.6213625407947657,0.5019358716597583,134.90418585490207,0.0727508570290875,-8.903658496259439,0.3412863492955961,222,3:42,71,No,E
trk_00689,Woh Chaand Ke Sang,Sunidhi Chauhan,Pop,0.7196885678483285,0.8256286728602229,0.6494763584965005,103.02451038839838,0.2110594279135504,-2.876977779502531,0.4600899890488855,199,3:19,53,Yes,E
trk_00690,Tera Roshni Ka Nasha,Shankar Mahadevan,Rock,0.8406795964592746,0.4280587787173198,0.6409434362123652,125.26135206592956,0.07159756742852,-5.0740399363165976,0.1856923505653344,210,3:30,55,No,D
trk_00691,Mera Junoon Ka Safar,Neha Kakkar,Hip-Hop,0.6851777111156879,0.8505261343174202,0.455957286233403,91.09590813578367,0.2375005847547167,-4.590396777379343,0.1257772231384011,215,3:35,73,No,G
trk_00692,Tera Manzil Ka Safar,Hariharan,Hip-Hop,0.7540384047773664,0.9936277112644564,0.4344531578640673,89.79597009760549,0.0119172382632346,-7.604913827092676,0.2747923642762847,225,3:45,89,No,B
trk_00693,Woh Zindagi Ka Rang,Kavita Seth,Rock,1.0,0.7113683868623553,0.5429479694857428,130.10357139371362,0.130236451429022,-4.551231742841146,0.4377800454322214,144,2:24,64,Yes,E
trk_00694,Tera Parwaaz Waala Mausam,Dhvani Bhanushali,Pop,0.7964112790922095,0.5977692817536314,0.5575616304894573,115.0812039418298,0.1881127486673625,-6.191857067559274,0.228071943992951,218,3:38,15,No,D
trk_00695,Yeh Sapno Ki Kahani,Jonita Gandhi,Jazz,0.4919791324050006,0.340420810093309,0.4595152903668682,97.05702934910092,0.6293246036249432,-11.476412944973898,0.1662003736478248,218,3:38,42,No,B
trk_00696,Tera Rangeen Waala Pal,Yuvan Shankar Raja,Rock,0.8782935630881525,0.5331068475764938,0.5935556320363162,122.7091393127663,0.0878900737625894,-4.687826905368966,0.4849276022463298,252,4:12,54,Yes,E
trk_00697,Tera Aasman Ka Junoon,Sunidhi Chauhan,Jazz,0.3870131673252721,0.4120450465232323,0.5447231108555349,101.25288416790616,0.6386693552659278,-8.52124555386057,0.4842870156783341,226,3:46,33,No,B
trk_00698,Yeh Parwaaz Ke Geet,Guru Randhawa,Pop,0.6430002109490645,0.7050876768846713,0.6654575626502924,127.98367118870968,0.2417999397262813,-7.872698381515949,0.3007935001657259,202,3:22,18,No,A
trk_00699,Woh Dooriyan Ke Rastey,Sunidhi Chauhan,Hip-Hop,0.7076468715540293,0.8176769471987085,0.5985367584977465,125.61135784893348,0.0483207468082407,-7.5833537068643375,0.3240923651653976,182,3:02,47,Yes,E
trk_00700,Woh Parwaaz Ka Rang,Sonu Nigam,Hip-Hop,0.711845954873922,0.6868113621467402,0.627759062048977,117.79312834848022,0.056438232734989,-6.977530378036804,0.296936636630654,221,3:41,88,No,E
trk_00701,Woh Fanaa Ki Chaahat,Vishal-Shekhar,Pop,0.6822709664883657,0.8430971885852448,0.8867056937790294,104.19302378299564,0.1933250241230682,-4.905814895249312,0.2875843171852791,203,3:23,60,Yes,C
trk_00702,Tera Manzil Waale,Neha Kakkar,Rock,0.8628952047945548,0.4971994036418148,0.3370974458177963,121.70433405224055,0.0,-6.477103412733548,0.4107523548148397,200,3:20,37,No,B
trk_00703,Tera Parwaaz Ki Raahein,Dhvani Bhanushali,Pop,0.6009335453702067,0.7722715839622285,0.7864910511128144,120.67553176324756,0.1815106796780696,-3.453147642388997,0.3449333241906739,173,2:53,65,Yes,D
trk_00704,Tera Sapno Mein Tu,Diljit Dosanjh,Pop,0.8026902828683373,0.5834996764919163,0.6008410644621591,107.08014645118531,0.1753876804602727,-3.385235733314966,0.4115434006706047,164,2:44,66,No,F
trk_00705,Yeh Tanha Ki Roshni,Hariharan,R&B,0.554811882013253,0.752052376000127,0.300338935779338,79.51313388364403,0.4094908388195667,-9.436574746834111,0.2629075029605744,209,3:29,53,No,A
trk_00706,Woh Parwaaz Ki Kahani,Nucleya,Rock,0.8415424442651983,0.4540139059011808,0.4879273359577534,122.9982397084004,0.0209048224922459,-5.250706918580962,0.1042564404624357,278,4:38,31,No,B
trk_00707,Mera Dooriyan Ka Junoon,Vishal-Shekhar,Electronic,0.9118776815253296,0.6939969825512229,0.6188597621928317,132.71136231460784,0.0117970769846443,-7.585046757260425,0.3462526776283263,265,4:25,58,No,E
trk_00708,Tera Yaadein Ke Geet,AP Dhillon,Rock,0.8964879220816044,0.608959293365992,0.571776666023037,122.7876844216125,0.0823819012350782,-2.8722045951497472,0.1391687168725903,236,3:56,56,No,A
trk_00709,Yeh Silsila Ka Nasha,Armaan Malik,Classical,0.3277735047247854,0.3074685842636885,0.4027000465894528,97.6379977236326,0.8686663512396774,-18.823781127201197,0.4761555572749732,207,3:27,21,No,C
trk_00710,Tera Dil Ke Geet,Badshah,Electronic,0.6439829174870056,0.9317324144370952,0.550648748341982,127.45616996826892,0.0,-6.0932040997039625,0.3062927202672788,250,4:10,50,No,D
trk_00711,Yeh Dooriyan Waala Pal,Prateek Kuhad,Jazz,0.3565205306627783,0.5315594244596163,0.3552430045595723,97.86536639847075,0.687798797708253,-12.757900893834792,0.0243055829794964,212,3:32,0,No,G
trk_00712,Yeh Yaadein Ki Kahani,Anirudh Ravichander,Hip-Hop,0.735430938151886,0.8903520683803502,0.4535010422113479,102.1250444209216,0.0248536745535942,-8.115701124619163,0.1844001454624181,220,3:40,44,No,G
trk_00713,Tera Mausam Ki Baarish,Sid Sriram,Hip-Hop,0.8471748219718814,0.8191547953498932,0.6350741332799462,96.76113117609523,0.1348724501169814,-6.899019622783721,0.3860354879247517,283,4:43,57,Yes,E
trk_00714,Mera Dil Ka Nasha,Guru Randhawa,Rock,0.9387898818933716,0.3417075837282547,0.6058412792749452,116.45644104951866,0.0089403243152056,-5.077298140758643,0.4457565102870697,168,2:48,78,No,D
trk_00715,Yeh Bekhayali Ka Junoon,Monali Thakur,R&B,0.6326145616040516,0.7121652659591586,0.5478455362148413,86.29977534162755,0.2276519802354462,-8.556396655411502,0.1889423576642676,222,3:42,60,No,F
trk_00716,Yeh Ranjha Ka Ehsaas,Jubin Nautiyal,Electronic,0.8499558908249203,0.8084442437381738,0.6345780049848305,129.5884807267892,0.1451044992954525,-6.997568877004668,0.2364307527389424,216,3:36,12,No,C
trk_00717,Tera Noor Ki Dastak,Anirudh Ravichander,R&B,0.3612684035681262,0.6723003687048043,0.4348885749950545,103.76572433323562,0.1815518222553807,-6.994448891189721,0.2448321552903682,230,3:50,72,Yes,F
trk_00718,Tera Ishq Ka Safar,Dhvani Bhanushali,Pop,0.9894156742500976,0.7376776587071269,0.72049714285816,114.38183910995308,0.2733847710132765,-1.09302084064724,0.5861201319151053,179,2:59,73,No,D
trk_00719,Yeh Dooriyan Ke Sang,Monali Thakur,Electronic,0.7364392350803993,0.7122849559621077,0.6308052203223516,107.10568556193388,0.0,-8.255359724373406,0.0859982421632264,229,3:49,38,Yes,E
trk_00720,Yeh Ranjha Ka Junoon,Sonu Nigam,R&B,0.5625545279299764,0.6618441078404768,0.5018694816571462,92.45432724223784,0.1622678043519187,-6.855406976392168,0.4565885625674324,272,4:32,40,No,F
trk_00721,Woh Chaand Ke Paar,Sonu Nigam,Pop,0.725636994428207,0.6735250299794278,0.583564060468718,125.3992076024655,0.0705662015975944,-4.306221140611883,0.2158738155351672,205,3:25,100,No,G
trk_00722,Yeh Chaand Ke Sang,Alka Yagnik,Pop,0.588582366503516,0.9928934738076904,0.6848360802332634,120.2280210171886,0.101656845471268,-7.353321939535082,0.2149365493564572,217,3:37,54,No,F
trk_00723,Woh Safar Ki Kahani,Shaan,Electronic,0.6337475497863908,0.57030110111357,0.5552071370405575,107.2828488027596,0.0,-8.052373867471523,0.2952864833750584,202,3:22,56,No,G
trk_00724,Yeh Mausam Ka Nasha,Papon,Jazz,0.3207039554913573,0.4189884169220774,0.6752462734650945,119.33083577065182,0.6230589406211139,-12.5767235558799,0.2007298980437606,179,2:59,72,No,B
trk_00725,Tera Dooriyan Ke Sang,Sunidhi Chauhan,Country,0.7038400741223244,0.476662884557857,0.4688912715123657,112.90230275679129,0.4535763927689755,-5.082956212026808,0.1327064534987576,239,3:59,56,No,F
trk_00726,Yeh Yaadein Ka Ehsaas,Kailash Kher,Pop,0.7429384189678491,0.7736190461505498,0.7999064967083441,116.05540268798195,0.2241947315146726,-2.59306293791758,0.2004938886594491,232,3:52,34,No,G
trk_00727,Woh Dil Waale,Neha Kakkar,Electronic,0.7187431432627127,0.6121619796660691,0.5586020380132454,132.59633548438592,0.0,-7.039618181507359,0.2156208226694123,245,4:05,81,Yes,F
trk_00728,Tera Nazar Waali Shaam,Atif Aslam,Pop,0.7354966308471578,0.737831131431273,0.7489715270283933,108.96706889220891,0.2247313153786955,-4.349821337450779,0.1245017404495247,104,1:44,81,No,E
trk_00729,Woh Silsila Ki Baarish,Alka Yagnik,Pop,0.8737464591733539,0.9078342677497284,0.8054385820216454,131.48693198645512,0.3095298992587552,-4.675167892432691,0.079718936448508,224,3:44,51,No,G
trk_00730,Mera Manzil Ki Raahein,Papon,Pop,0.8120711753105179,0.6073287694233369,0.6642506406402314,137.44828641568105,0.1376508741780893,-3.4495574967687253,0.383633435647767,138,2:18,68,No,C
trk_00731,Yeh Aasman Ka Safar,A.R. Rahman,Electronic,0.9915219635669948,0.7023691517376661,0.6059997159513032,119.46341961673704,0.0,-7.489491530357594,0.4296807806284382,176,2:56,100,No,A
trk_00732,Woh Nazar Ki Roshni,Jubin Nautiyal,Classical,0.2040258604936961,0.2660911705473173,0.411521112159646,92.02074506161313,0.8996638467687076,-13.441956465230374,0.1316879621607802,171,2:51,44,No,G
trk_00733,Mera Yaadein Waala Mausam,Rahat Fateh Ali Khan,Hip-Hop,0.6447209082454819,0.7404694302306019,0.6723027756903077,97.84566790474526,0.0351159318382185,-6.376250507716846,0.5357936722578617,191,3:11,38,No,G
trk_00734,Woh Saathiya Ka Nasha,Palak Muchhal,Rock,0.8098127538524075,0.4675779215076484,0.4222909745308568,125.7993675254709,0.011265643209043,-4.3987763852265305,0.3706334794380468,216,3:36,61,No,F
trk_00735,Tera Tanha Ki Kahani,Prateek Kuhad,Country,0.4635569686326463,0.6192775769708239,0.6254351319773255,101.1350510967721,0.2849068339889957,-8.154499613517082,0.472327772241094,205,3:25,23,Yes,B
trk_00736,Yeh Barsaat Ki Roshni,Monali Thakur,Hip-Hop,0.6128754188185489,0.7979160447228762,0.6748667690079148,100.20604718161005,0.103284152082109,-7.979611227050992,0.2865120205337589,205,3:25,62,No,E
trk_00737,Mera Fanaa Waala Pal,Guru Randhawa,Electronic,0.7028282820723073,0.6304782855847444,0.6871487847925157,116.3640859497928,0.0660843989848455,-6.518314112126236,0.0859204018530109,227,3:47,56,No,D
trk_00738,Mera Fanaa Ke Sang,Ritviz,Hip-Hop,0.7063240514463763,0.8318462838149628,0.5114760622667726,90.41855726235774,0.1505296291533652,-6.376675289103112,0.3575622421543755,207,3:27,67,No,C
trk_00739,Tera Saathiya Ka Rang,Raftaar,Rock,0.9448649896410104,0.4438153887082233,0.532013217993722,126.21515072998872,0.2263250036986914,-5.9177291604193485,0.3444996453990729,213,3:33,76,No,A
trk_00740,Mera Khwaab Ke Sang,Arijit Singh,Hip-Hop,0.7395765151525123,0.8106476304504828,0.483312128183695,107.64963559771658,0.0323170760121974,-5.429016867959584,0.0495205034310547,224,3:44,35,No,E
trk_00741,Yeh Rangeen Ka Rang,Sunidhi Chauhan,Rock,0.7889834329512244,0.5592834170633074,0.7569233631201064,112.87051565662392,0.065013632436745,-4.77003281079461,0.5057823421438977,220,3:40,53,No,E
trk_00742,Mera Barsaat Ki Chaahat,AP Dhillon,Electronic,0.9065102868732038,0.7805097832629584,0.682337030909012,111.88191779258678,0.1686850593300767,-6.3146362961317655,0.597669287093102,211,3:31,34,No,A
trk_00743,Mera Dil Ki Roshni,Palak Muchhal,Hip-Hop,0.4026693828707442,0.673436355491019,0.4102290820581605,97.91658933189046,0.1031471124514387,-6.2553356879567685,0.4858040325975447,223,3:43,46,No,C
